,Call_ID,Time,Activity,#_in_FNOL_Que
376,83,77.27498179,start_fnol,1
377,79,78.27369071,end_fnol,1
378,79,78.27369071,join_adj_que,1
379,79,78.27369071,start_adj,0
380,84,78.27369071,start_fnol,0
381,83,78.3697498,end_fnol,0
382,83,78.3697498,redirected_to_other_dept,0
383,80,78.87171277,end_fnol,0
384,80,78.87171277,redirected_to_other_dept,0
385,85,80,join_fnol_que,0
386,85,80,start_fnol,0
387,82,80.07424025,end_fnol,0
388,82,80.07424025,redirected_to_other_dept,0
389,84,80.3662279,end_fnol,0
390,84,80.3662279,join_adj_que,0
391,81,80.85795872,end_adj,0
392,84,80.85795872,start_adj,0
393,86,81,join_fnol_que,0
394,86,81,start_fnol,0
395,84,82.85795872,end_adj,0
396,87,83,join_fnol_que,0
397,87,83,start_fnol,0
398,85,83.69937958,end_fnol,0
399,85,83.69937958,redirected_to_other_dept,0
400,88,85,join_fnol_que,0
401,89,85,join_fnol_que,0
402,88,85,start_fnol,0
403,89,85,start_fnol,0
404,86,85.06332991,end_fnol,0
405,86,85.06332991,redirected_to_other_dept,0
406,87,85.57716753,end_fnol,0
407,87,85.57716753,redirected_to_other_dept,0
408,90,86,join_fnol_que,0
409,91,86,join_fnol_que,0
410,90,86,start_fnol,0
411,91,86,start_fnol,0
412,79,86.1946434,end_adj,0
413,92,87,join_fnol_que,0
414,89,87.35776805,end_fnol,1
415,89,87.35776805,join_adj_que,1
416,89,87.35776805,start_adj,0
417,92,87.35776805,start_fnol,0
418,88,87.5290828,end_fnol,0
419,88,87.5290828,join_adj_que,0
420,88,87.5290828,start_adj,0
421,90,88.11205297,end_fnol,0
422,90,88.11205297,join_adj_que,0
423,93,89,join_fnol_que,0
424,93,89,start_fnol,0
425,91,89.00569255,end_fnol,0
426,91,89.00569255,redirected_to_other_dept,0
427,89,90.64318774,end_adj,0
428,90,90.64318774,start_adj,0
429,93,90.93098596,end_fnol,0
430,93,90.93098596,redirected_to_other_dept,0
431,92,91.59591476,end_fnol,0
432,92,91.59591476,redirected_to_other_dept,0
433,94,92,join_fnol_que,0
434,94,92,start_fnol,0
435,90,92.64318774,end_adj,0
436,95,94,join_fnol_que,0
437,95,94,start_fnol,0
438,94,94.86359635,end_fnol,0
439,94,94.86359635,redirected_to_other_dept,0
440,88,94.87400969,end_adj,0
441,96,96,join_fnol_que,0
442,96,96,start_fnol,0
443,95,96.9373133,end_fnol,0
444,95,96.9373133,redirected_to_other_dept,0
445,97,97,join_fnol_que,0
446,97,97,start_fnol,0
447,98,98,join_fnol_que,0
448,99,98,join_fnol_que,0
449,98,98,start_fnol,0
450,99,98,start_fnol,0
451,98,99.48563825,end_fnol,0
452,98,99.48563825,redirected_to_other_dept,0
453,96,100.358311,end_fnol,0
454,96,100.358311,redirected_to_other_dept,0
455,97,100.581561,end_fnol,0
456,97,100.581561,redirected_to_other_dept,0
457,100,101,join_fnol_que,0
458,101,101,join_fnol_que,0
459,100,101,start_fnol,0
460,101,101,start_fnol,0
461,102,102,join_fnol_que,0
462,103,102,join_fnol_que,0
463,104,102,join_fnol_que,1
464,102,102,start_fnol,2
465,105,102,join_fnol_que,2
466,99,102.6167944,end_fnol,3
467,99,102.6167944,redirected_to_other_dept,3
468,103,102.6167944,start_fnol,2
469,106,103,join_fnol_que,2
470,101,103.3387912,end_fnol,3
471,101,103.3387912,redirected_to_other_dept,3
472,104,103.3387912,start_fnol,2
473,107,104,join_fnol_que,2
474,108,104,join_fnol_que,3
475,109,105,join_fnol_que,4
476,110,105,join_fnol_que,5
477,110,105,balk_fnol,5
478,111,105,join_fnol_que,5
479,111,105,balk_fnol,5
480,112,105,join_fnol_que,5
481,112,105,balk_fnol,5
482,103,105.6445646,end_fnol,5
483,103,105.6445646,join_adj_que,5
484,103,105.6445646,start_adj,4
485,105,105.6445646,start_fnol,4
486,100,105.667465,end_fnol,4
487,100,105.667465,redirected_to_other_dept,4
488,106,105.667465,start_fnol,3
489,104,105.8491608,end_fnol,3
490,104,105.8491608,redirected_to_other_dept,3
491,107,105.8491608,start_fnol,2
492,113,106,join_fnol_que,2
493,102,106.445043,end_fnol,3
494,102,106.445043,join_adj_que,3
495,102,106.445043,start_adj,2
496,108,106.445043,start_fnol,2
497,114,107,join_fnol_que,2
498,115,107,join_fnol_que,3
499,116,107,join_fnol_que,4
500,107,107.7699177,end_fnol,5
501,107,107.7699177,redirected_to_other_dept,5
502,109,107.7699177,start_fnol,4
503,106,107.8591505,end_fnol,4
504,106,107.8591505,redirected_to_other_dept,4
505,113,107.8591505,start_fnol,3
506,105,107.9171366,end_fnol,3
507,105,107.9171366,redirected_to_other_dept,3
508,114,107.9171366,start_fnol,2
509,117,108,join_fnol_que,2
510,118,108,join_fnol_que,3
511,102,108.445043,end_adj,4
512,119,109,join_fnol_que,4
513,113,109.0802753,end_fnol,5
514,113,109.0802753,redirected_to_other_dept,5
515,115,109.0802753,start_fnol,4
516,114,109.681027,end_fnol,4
517,114,109.681027,redirected_to_other_dept,4
518,116,109.681027,start_fnol,3
519,108,110.5317798,end_fnol,3
520,108,110.5317798,redirected_to_other_dept,3
521,117,110.5317798,start_fnol,2
522,115,110.7075686,end_fnol,2
523,115,110.7075686,redirected_to_other_dept,2
524,118,110.7075686,start_fnol,1
525,120,111,join_fnol_que,1
526,121,111,join_fnol_que,2
527,122,111,join_fnol_que,3
528,109,111.048757,end_fnol,4
529,109,111.048757,redirected_to_other_dept,4
530,119,111.048757,start_fnol,3
531,103,111.4017039,end_adj,3
532,116,111.6827203,end_fnol,3
533,116,111.6827203,redirected_to_other_dept,3
534,120,111.6827203,start_fnol,2
535,118,112.9597048,end_fnol,2
536,118,112.9597048,redirected_to_other_dept,2
537,121,112.9597048,start_fnol,1
538,120,113.0003069,end_fnol,1
539,120,113.0003069,redirected_to_other_dept,1
540,122,113.0003069,start_fnol,0
541,121,114.0011413,end_fnol,0
542,121,114.0011413,redirected_to_other_dept,0
543,122,114.8666944,end_fnol,0
544,122,114.8666944,join_adj_que,0
545,122,114.8666944,start_adj,0
546,117,114.9452133,end_fnol,0
547,117,114.9452133,redirected_to_other_dept,0
548,123,115,join_fnol_que,0
549,124,115,join_fnol_que,0
550,123,115,start_fnol,0
551,124,115,start_fnol,0
552,119,115.1495725,end_fnol,0
553,119,115.1495725,join_adj_que,0
554,119,115.1495725,start_adj,0
555,125,116,join_fnol_que,0
556,125,116,start_fnol,0
557,124,116.2010884,end_fnol,0
558,124,116.2010884,join_adj_que,0
559,122,116.8666944,end_adj,0
560,124,116.8666944,start_adj,0
561,126,117,join_fnol_que,0
562,126,117,start_fnol,0
563,126,118.9762478,end_fnol,0
564,126,118.9762478,redirected_to_other_dept,0
565,127,119,join_fnol_que,0
566,128,119,join_fnol_que,0
567,127,119,start_fnol,0
568,128,119,start_fnol,0
569,125,119.1619281,end_fnol,0
570,125,119.1619281,join_adj_que,0
571,123,119.4843235,end_fnol,0
572,123,119.4843235,redirected_to_other_dept,0
573,129,121,join_fnol_que,0
574,130,121,join_fnol_que,0
575,129,121,start_fnol,0
576,130,121,start_fnol,0
577,128,121.1628135,end_fnol,0
578,128,121.1628135,redirected_to_other_dept,0
579,119,121.5516508,end_adj,0
580,125,121.5516508,start_adj,0
581,127,122.0390973,end_fnol,0
582,127,122.0390973,redirected_to_other_dept,0
583,124,122.4948354,end_adj,0
584,125,123.5516508,end_adj,0
585,131,124,join_fnol_que,0
586,131,124,start_fnol,0
587,130,124.0433942,end_fnol,0
588,130,124.0433942,redirected_to_other_dept,0
589,129,125.6844412,end_fnol,0
590,129,125.6844412,redirected_to_other_dept,0
591,132,126,join_fnol_que,0
592,132,126,start_fnol,0
593,131,126.3287639,end_fnol,0
594,131,126.3287639,redirected_to_other_dept,0
595,133,127,join_fnol_que,0
596,133,127,start_fnol,0
597,133,129.2305413,end_fnol,0
598,133,129.2305413,redirected_to_other_dept,0
599,134,130,join_fnol_que,0
600,135,130,join_fnol_que,0
601,134,130,start_fnol,0
602,135,130,start_fnol,0
603,132,130.1958432,end_fnol,0
